account_transaction_id,transaction_date,customer_id,customer_name,partner_id,partner_name,warehouse_id,warehouse_name,creator_type,creator_id,description,total,Below Min Storage,Carrier Fees,Credit Card,Manual Payment,Pack,Packaging,Payment Processing,Pick,Storage,package_count,merch_count
109264687,2021-06-23 14:58:11,7044,Diggers Factory,1,Whiplash,4,Ypsilanti,Order,26524126,Total charges for Order 26524126,-7.7,0.0,-3.8,0.0,0.0,-2.5,-1.4,0.0,0.0,0.0,1,1.0
109264758,2021-06-23 14:58:28,7044,Diggers Factory,1,Whiplash,4,Ypsilanti,Order,26524129,Total charges for Order 26524129,-7.7,0.0,-3.8,0.0,0.0,-2.5,-1.4,0.0,0.0,0.0,1,1.0
109264860,2021-06-23 14:58:45,7044,Diggers Factory,1,Whiplash,4,Ypsilanti,Order,26524132,Total charges for Order 26524132,-7.7,0.0,-3.8,0.0,0.0,-2.5,-1.4,0.0,0.0,0.0,1,1.0
109264963,2021-06-23 14:59:06,7044,Diggers Factory,1,Whiplash,4,Ypsilanti,Order,26524137,Total charges for Order 26524137,-7.7,0.0,-3.8,0.0,0.0,-2.5,-1.4,0.0,0.0,0.0,1,1.0
109266013,2021-06-23 15:03:04,7044,Diggers Factory,1,Whiplash,4,Ypsilanti,Order,26524452,Total charges for Order 26524452,-7.7,0.0,-3.8,0.0,0.0,-2.5,-1.4,0.0,0.0,0.0,1,1.0
109268339,2021-06-23 15:10:22,7044,Diggers Factory,1,Whiplash,4,Ypsilanti,Order,26524453,Total charges for Order 26524453,-7.7,0.0,-3.8,0.0,0.0,-2.5,-1.4,0.0,0.0,0.0,1,1.0
109268398,2021-06-23 15:10:36,7044,Diggers Factory,1,Whiplash,4,Ypsilanti,Order,26524456,Total charges for Order 26524456,-7.7,0.0,-3.8,0.0,0.0,-2.5,-1.4,0.0,0.0,0.0,1,1.0
109268508,2021-06-23 15:10:53,7044,Diggers Factory,1,Whiplash,4,Ypsilanti,Order,26524459,Total charges for Order 26524459,-7.7,0.0,-3.8,0.0,0.0,-2.5,-1.4,0.0,0.0,0.0,1,1.0
109268565,2021-06-23 15:11:06,7044,Diggers Factory,1,Whiplash,4,Ypsilanti,Order,26524462,Total charges for Order 26524462,-7.7,0.0,-3.8,0.0,0.0,-2.5,-1.4,0.0,0.0,0.0,1,1.0
109268658,2021-06-23 15:11:26,7044,Diggers Factory,1,Whiplash,4,Ypsilanti,Order,26524465,Total charges for Order 26524465,-7.7,0.0,-3.8,0.0,0.0,-2.5,-1.4,0.0,0.0,0.0,1,1.0
109268823,2021-06-23 15:11:52,7044,Diggers Factory,1,Whiplash,4,Ypsilanti,Order,26524468,Total charges for Order 26524468,-16.58,0.0,-12.68,0.0,0.0,-2.5,-1.4,0.0,0.0,0.0,1,1.0
109269331,2021-06-23 15:13:30,7044,Diggers Factory,1,Whiplash,4,Ypsilanti,Order,26524474,Total charges for Order 26524474,-7.7,0.0,-3.8,0.0,0.0,-2.5,-1.4,0.0,0.0,0.0,1,1.0
109269439,2021-06-23 15:13:50,7044,Diggers Factory,1,Whiplash,4,Ypsilanti,Order,26524477,Total charges for Order 26524477,-7.7,0.0,-3.8,0.0,0.0,-2.5,-1.4,0.0,0.0,0.0,1,1.0
109269551,2021-06-23 15:14:22,7044,Diggers Factory,1,Whiplash,4,Ypsilanti,Order,26524480,Total charges for Order 26524480,-7.7,0.0,-3.8,0.0,0.0,-2.5,-1.4,0.0,0.0,0.0,1,1.0
109269636,2021-06-23 15:14:40,7044,Diggers Factory,1,Whiplash,4,Ypsilanti,Order,26524482,Total charges for Order 26524482,-7.7,0.0,-3.8,0.0,0.0,-2.5,-1.4,0.0,0.0,0.0,1,1.0
109269709,2021-06-23 15:14:53,7044,Diggers Factory,1,Whiplash,4,Ypsilanti,Order,26524484,Total charges for Order 26524484,-7.7,0.0,-3.8,0.0,0.0,-2.5,-1.4,0.0,0.0,0.0,1,1.0
109269800,2021-06-23 15:15:12,7044,Diggers Factory,1,Whiplash,4,Ypsilanti,Order,26524485,Total charges for Order 26524485,-7.7,0.0,-3.8,0.0,0.0,-2.5,-1.4,0.0,0.0,0.0,1,1.0
109269876,2021-06-23 15:15:28,7044,Diggers Factory,1,Whiplash,4,Ypsilanti,Order,26524490,Total charges for Order 26524490,-16.58,0.0,-12.68,0.0,0.0,-2.5,-1.4,0.0,0.0,0.0,1,1.0
109269970,2021-06-23 15:15:48,7044,Diggers Factory,1,Whiplash,4,Ypsilanti,Order,26524493,Total charges for Order 26524493,-7.7,0.0,-3.8,0.0,0.0,-2.5,-1.4,0.0,0.0,0.0,1,1.0
109270022,2021-06-23 15:16:03,7044,Diggers Factory,1,Whiplash,4,Ypsilanti,Order,26524494,Total charges for Order 26524494,-7.7,0.0,-3.8,0.0,0.0,-2.5,-1.4,0.0,0.0,0.0,1,1.0
109270154,2021-06-23 15:16:30,7044,Diggers Factory,1,Whiplash,4,Ypsilanti,Order,26524495,Total charges for Order 26524495,-7.7,0.0,-3.8,0.0,0.0,-2.5,-1.4,0.0,0.0,0.0,1,1.0
109270244,2021-06-23 15:16:47,7044,Diggers Factory,1,Whiplash,4,Ypsilanti,Order,26524496,Total charges for Order 26524496,-7.7,0.0,-3.8,0.0,0.0,-2.5,-1.4,0.0,0.0,0.0,1,1.0
109270320,2021-06-23 15:17:03,7044,Diggers Factory,1,Whiplash,4,Ypsilanti,Order,26524499,Total charges for Order 26524499,-7.7,0.0,-3.8,0.0,0.0,-2.5,-1.4,0.0,0.0,0.0,1,1.0
109270456,2021-06-23 15:17:28,7044,Diggers Factory,1,Whiplash,4,Ypsilanti,Order,26524504,Total charges for Order 26524504,-7.7,0.0,-3.8,0.0,0.0,-2.5,-1.4,0.0,0.0,0.0,1,1.0
109270508,2021-06-23 15:17:50,7044,Diggers Factory,1,Whiplash,4,Ypsilanti,Order,26524505,Total charges for Order 26524505,-7.7,0.0,-3.8,0.0,0.0,-2.5,-1.4,0.0,0.0,0.0,1,1.0
109270604,2021-06-23 15:18:09,7044,Diggers Factory,1,Whiplash,4,Ypsilanti,Order,26524506,Total charges for Order 26524506,-7.7,0.0,-3.8,0.0,0.0,-2.5,-1.4,0.0,0.0,0.0,1,1.0
109270789,2021-06-23 15:18:46,7044,Diggers Factory,1,Whiplash,4,Ypsilanti,Order,26524511,Total charges for Order 26524511,-7.7,0.0,-3.8,0.0,0.0,-2.5,-1.4,0.0,0.0,0.0,1,1.0
109270912,2021-06-23 15:19:21,7044,Diggers Factory,1,Whiplash,4,Ypsilanti,Order,26524513,Total charges for Order 26524513,-7.7,0.0,-3.8,0.0,0.0,-2.5,-1.4,0.0,0.0,0.0,1,1.0
109270983,2021-06-23 15:19:38,7044,Diggers Factory,1,Whiplash,4,Ypsilanti,Order,26524514,Total charges for Order 26524514,-7.7,0.0,-3.8,0.0,0.0,-2.5,-1.4,0.0,0.0,0.0,1,1.0
109271053,2021-06-23 15:19:54,7044,Diggers Factory,1,Whiplash,4,Ypsilanti,Order,26524515,Total charges for Order 26524515,-7.7,0.0,-3.8,0.0,0.0,-2.5,-1.4,0.0,0.0,0.0,1,1.0
109271171,2021-06-23 15:20:19,7044,Diggers Factory,1,Whiplash,4,Ypsilanti,Order,26524520,Total charges for Order 26524520,-7.7,0.0,-3.8,0.0,0.0,-2.5,-1.4,0.0,0.0,0.0,1,1.0
109271284,2021-06-23 15:20:40,7044,Diggers Factory,1,Whiplash,4,Ypsilanti,Order,26524521,Total charges for Order 26524521,-7.7,0.0,-3.8,0.0,0.0,-2.5,-1.4,0.0,0.0,0.0,1,1.0
109271346,2021-06-23 15:20:57,7044,Diggers Factory,1,Whiplash,4,Ypsilanti,Order,26524523,Total charges for Order 26524523,-7.7,0.0,-3.8,0.0,0.0,-2.5,-1.4,0.0,0.0,0.0,1,1.0
109271408,2021-06-23 15:21:13,7044,Diggers Factory,1,Whiplash,4,Ypsilanti,Order,26524524,Total charges for Order 26524524,-7.7,0.0,-3.8,0.0,0.0,-2.5,-1.4,0.0,0.0,0.0,1,1.0
109271508,2021-06-23 15:21:39,7044,Diggers Factory,1,Whiplash,4,Ypsilanti,Order,26524525,Total charges for Order 26524525,-7.7,0.0,-3.8,0.0,0.0,-2.5,-1.4,0.0,0.0,0.0,1,1.0
109271603,2021-06-23 15:21:56,7044,Diggers Factory,1,Whiplash,4,Ypsilanti,Order,26524526,Total charges for Order 26524526,-7.7,0.0,-3.8,0.0,0.0,-2.5,-1.4,0.0,0.0,0.0,1,1.0
109271716,2021-06-23 15:22:16,7044,Diggers Factory,1,Whiplash,4,Ypsilanti,Order,26524527,Total charges for Order 26524527,-7.7,0.0,-3.8,0.0,0.0,-2.5,-1.4,0.0,0.0,0.0,1,1.0
109271786,2021-06-23 15:22:30,7044,Diggers Factory,1,Whiplash,4,Ypsilanti,Order,26524529,Total charges for Order 26524529,-7.7,0.0,-3.8,0.0,0.0,-2.5,-1.4,0.0,0.0,0.0,1,1.0
109271874,2021-06-23 15:22:47,7044,Diggers Factory,1,Whiplash,4,Ypsilanti,Order,26524531,Total charges for Order 26524531,-7.7,0.0,-3.8,0.0,0.0,-2.5,-1.4,0.0,0.0,0.0,1,1.0
109271954,2021-06-23 15:23:05,7044,Diggers Factory,1,Whiplash,4,Ypsilanti,Order,26524534,Total charges for Order 26524534,-7.7,0.0,-3.8,0.0,0.0,-2.5,-1.4,0.0,0.0,0.0,1,1.0
109272068,2021-06-23 15:23:28,7044,Diggers Factory,1,Whiplash,4,Ypsilanti,Order,26524535,Total charges for Order 26524535,-7.7,0.0,-3.8,0.0,0.0,-2.5,-1.4,0.0,0.0,0.0,1,1.0
109272166,2021-06-23 15:23:49,7044,Diggers Factory,1,Whiplash,4,Ypsilanti,Order,26524537,Total charges for Order 26524537,-16.58,0.0,-12.68,0.0,0.0,-2.5,-1.4,0.0,0.0,0.0,1,1.0
109272364,2021-06-23 15:24:27,7044,Diggers Factory,1,Whiplash,4,Ypsilanti,Order,26524539,Total charges for Order 26524539,-7.7,0.0,-3.8,0.0,0.0,-2.5,-1.4,0.0,0.0,0.0,1,1.0
109272520,2021-06-23 15:24:52,7044,Diggers Factory,1,Whiplash,4,Ypsilanti,Order,26524541,Total charges for Order 26524541,-18.07,0.0,-14.17,0.0,0.0,-2.5,-1.4,0.0,0.0,0.0,1,1.0
109272650,2021-06-23 15:25:19,7044,Diggers Factory,1,Whiplash,4,Ypsilanti,Order,26524542,Total charges for Order 26524542,-18.07,0.0,-14.17,0.0,0.0,-2.5,-1.4,0.0,0.0,0.0,1,1.0
109272820,2021-06-23 15:25:58,7044,Diggers Factory,1,Whiplash,4,Ypsilanti,Order,26524545,Total charges for Order 26524545,-18.07,0.0,-14.17,0.0,0.0,-2.5,-1.4,0.0,0.0,0.0,1,1.0
109272892,2021-06-23 15:26:27,7044,Diggers Factory,1,Whiplash,4,Ypsilanti,Order,26524549,Total charges for Order 26524549,-7.7,0.0,-3.8,0.0,0.0,-2.5,-1.4,0.0,0.0,0.0,1,1.0
109272966,2021-06-23 15:26:43,7044,Diggers Factory,1,Whiplash,4,Ypsilanti,Order,26524551,Total charges for Order 26524551,-16.58,0.0,-12.68,0.0,0.0,-2.5,-1.4,0.0,0.0,0.0,1,1.0
109273074,2021-06-23 15:27:08,7044,Diggers Factory,1,Whiplash,4,Ypsilanti,Order,26524553,Total charges for Order 26524553,-7.7,0.0,-3.8,0.0,0.0,-2.5,-1.4,0.0,0.0,0.0,1,1.0
109273162,2021-06-23 15:27:31,7044,Diggers Factory,1,Whiplash,4,Ypsilanti,Order,26524555,Total charges for Order 26524555,-7.7,0.0,-3.8,0.0,0.0,-2.5,-1.4,0.0,0.0,0.0,1,1.0
109273406,2021-06-23 15:28:36,7044,Diggers Factory,1,Whiplash,4,Ypsilanti,Order,26524563,Total charges for Order 26524563,-7.7,0.0,-3.8,0.0,0.0,-2.5,-1.4,0.0,0.0,0.0,1,1.0
109273503,2021-06-23 15:29:00,7044,Diggers Factory,1,Whiplash,4,Ypsilanti,Order,26524567,Total charges for Order 26524567,-7.7,0.0,-3.8,0.0,0.0,-2.5,-1.4,0.0,0.0,0.0,1,1.0
109273536,2021-06-23 15:29:13,7044,Diggers Factory,1,Whiplash,4,Ypsilanti,Order,26524569,Total charges for Order 26524569,-7.7,0.0,-3.8,0.0,0.0,-2.5,-1.4,0.0,0.0,0.0,1,1.0
109277750,2021-06-23 15:44:16,7044,Diggers Factory,1,Whiplash,4,Ypsilanti,Order,26564407,Total charges for Order 26564407,-191.34,0.0,-127.71,0.0,0.0,-7.5,-17.97,0.0,-38.16,0.0,3,135.0
109285820,2021-06-23 16:16:40,7044,Diggers Factory,1,Whiplash,4,Ypsilanti,Order,26524594,Total charges for Order 26524594,-7.9,0.0,-3.8,0.0,0.0,-2.5,-1.6,0.0,0.0,0.0,1,1.0
109294298,2021-06-23 16:47:30,7044,Diggers Factory,1,Whiplash,4,Ypsilanti,Order,26545425,Total charges for Order 26545425,-8.51,0.0,-4.41,0.0,0.0,-2.5,-1.6,0.0,0.0,0.0,1,1.0
109295393,2021-06-23 16:51:11,7044,Diggers Factory,1,Whiplash,4,Ypsilanti,Order,26557538,Total charges for Order 26557538,-15.11,0.0,-9.51,0.0,0.0,-2.5,-1.6,0.0,-1.5,0.0,1,3.0
109295441,2021-06-23 16:51:22,7044,Diggers Factory,1,Whiplash,4,Ypsilanti,Order,26565173,Total charges for Order 26565173,-8.51,0.0,-4.41,0.0,0.0,-2.5,-1.6,0.0,0.0,0.0,1,1.0
109313048,2021-06-23 17:53:31,7044,Diggers Factory,1,Whiplash,4,Ypsilanti,Order,26568977,Total charges for Order 26568977,-14.24,0.0,-10.14,0.0,0.0,-2.5,-1.6,0.0,0.0,0.0,1,1.0
109518003,2021-06-24 15:03:45,7044,Diggers Factory,1,Whiplash,4,Ypsilanti,Order,26571599,Total charges for Order 26571599,-9.88,0.0,-5.03,0.0,0.0,-2.5,-1.6,0.0,-0.75,0.0,1,2.0
109530167,2021-06-24 15:51:53,7044,Diggers Factory,1,Whiplash,4,Ypsilanti,Order,26583965,Total charges for Order 26583965,-18.07,0.0,-14.17,0.0,0.0,-2.5,-1.4,0.0,0.0,0.0,1,1.0
109531071,2021-06-24 15:55:50,7044,Diggers Factory,1,Whiplash,4,Ypsilanti,Order,26603675,Total charges for Order 26603675,-15.33,0.0,-11.23,0.0,0.0,-2.5,-1.6,0.0,0.0,0.0,1,1.0
109532321,2021-06-24 16:01:37,7044,Diggers Factory,1,Whiplash,4,Ypsilanti,Order,26581202,Total charges for Order 26581202,-12.94,0.0,-8.84,0.0,0.0,-2.5,-1.6,0.0,0.0,0.0,1,1.0
109561238,2021-06-24 17:38:27,7044,Diggers Factory,1,Whiplash,4,Ypsilanti,Order,26450967,Total charges for Order 26450967,-7.7,0.0,-3.8,0.0,0.0,-2.5,-1.4,0.0,0.0,0.0,1,1.0
109561538,2021-06-24 17:39:42,7044,Diggers Factory,1,Whiplash,4,Ypsilanti,Order,26450950,Total charges for Order 26450950,-7.7,0.0,-3.8,0.0,0.0,-2.5,-1.4,0.0,0.0,0.0,1,1.0
109561714,2021-06-24 17:40:13,7044,Diggers Factory,1,Whiplash,4,Ypsilanti,Order,26450920,Total charges for Order 26450920,-7.7,0.0,-3.8,0.0,0.0,-2.5,-1.4,0.0,0.0,0.0,1,1.0
109561850,2021-06-24 17:40:44,7044,Diggers Factory,1,Whiplash,4,Ypsilanti,Order,26450898,Total charges for Order 26450898,-7.7,0.0,-3.8,0.0,0.0,-2.5,-1.4,0.0,0.0,0.0,1,1.0
109562092,2021-06-24 17:41:37,7044,Diggers Factory,1,Whiplash,4,Ypsilanti,Order,26451145,Total charges for Order 26451145,-7.7,0.0,-3.8,0.0,0.0,-2.5,-1.4,0.0,0.0,0.0,1,1.0
109785768,2021-06-25 15:33:22,7044,Diggers Factory,1,Whiplash,4,Ypsilanti,Order,26608565,Total charges for Order 26608565,-20.1,0.0,-16.0,0.0,0.0,-2.5,-1.6,0.0,0.0,0.0,1,1.0
109831994,2021-06-25 18:39:14,7044,Diggers Factory,1,Whiplash,4,Ypsilanti,Order,26639633,Total charges for Order 26639633,-7.9,0.0,-3.8,0.0,0.0,-2.5,-1.6,0.0,0.0,0.0,1,1.0
109833240,2021-06-25 18:43:15,7044,Diggers Factory,1,Whiplash,4,Ypsilanti,Order,26643312,Total charges for Order 26643312,-32.81,0.0,-27.21,0.0,0.0,-2.5,-1.6,0.0,-1.5,0.0,1,3.0
109834086,2021-06-25 18:46:16,7044,Diggers Factory,1,Whiplash,4,Ypsilanti,Order,26634717,Total charges for Order 26634717,-8.51,0.0,-4.41,0.0,0.0,-2.5,-1.6,0.0,0.0,0.0,1,1.0
110296243,2021-06-28 18:15:25,7044,Diggers Factory,1,Whiplash,4,Ypsilanti,Order,26683736,Total charges for Order 26683736,-43.57,0.0,-35.67,0.0,0.0,-2.5,-1.65,0.0,-3.75,0.0,1,6.0
110297825,2021-06-28 18:19:27,7044,Diggers Factory,1,Whiplash,4,Ypsilanti,Order,26684637,Total charges for Order 26684637,-7.9,0.0,-3.8,0.0,0.0,-2.5,-1.6,0.0,0.0,0.0,1,1.0
110300480,2021-06-28 18:25:58,7044,Diggers Factory,1,Whiplash,4,Ypsilanti,Order,26705277,Total charges for Order 26705277,-38.2,0.0,-31.8,0.0,0.0,-2.5,-1.65,0.0,-2.25,0.0,1,4.0
110301844,2021-06-28 18:29:19,7044,Diggers Factory,1,Whiplash,4,Ypsilanti,Order,26724458,Total charges for Order 26724458,-9.88,0.0,-5.03,0.0,0.0,-2.5,-1.6,0.0,-0.75,0.0,1,2.0
110302570,2021-06-28 18:31:16,7044,Diggers Factory,1,Whiplash,4,Ypsilanti,Order,26740459,Total charges for Order 26740459,-9.26,0.0,-4.41,0.0,0.0,-2.5,-1.6,0.0,-0.75,0.0,1,2.0
110472054,2021-06-29 14:04:58,7044,Diggers Factory,1,Whiplash,4,Ypsilanti,Order,26747501,Total charges for Order 26747501,-7.9,0.0,-3.8,0.0,0.0,-2.5,-1.6,0.0,0.0,0.0,1,1.0
110473818,2021-06-29 14:12:39,7044,Diggers Factory,1,Whiplash,4,Ypsilanti,Order,26747514,Total charges for Order 26747514,-7.9,0.0,-3.8,0.0,0.0,-2.5,-1.6,0.0,0.0,0.0,1,1.0
110473839,2021-06-29 14:12:43,7044,Diggers Factory,1,Whiplash,4,Ypsilanti,Order,26747528,Total charges for Order 26747528,-7.9,0.0,-3.8,0.0,0.0,-2.5,-1.6,0.0,0.0,0.0,1,1.0
110473871,2021-06-29 14:12:48,7044,Diggers Factory,1,Whiplash,4,Ypsilanti,Order,26747534,Total charges for Order 26747534,-7.9,0.0,-3.8,0.0,0.0,-2.5,-1.6,0.0,0.0,0.0,1,1.0
110473886,2021-06-29 14:12:50,7044,Diggers Factory,1,Whiplash,4,Ypsilanti,Order,26747568,Total charges for Order 26747568,-7.9,0.0,-3.8,0.0,0.0,-2.5,-1.6,0.0,0.0,0.0,1,1.0
110473899,2021-06-29 14:12:53,7044,Diggers Factory,1,Whiplash,4,Ypsilanti,Order,26747572,Total charges for Order 26747572,-7.9,0.0,-3.8,0.0,0.0,-2.5,-1.6,0.0,0.0,0.0,1,1.0
110473910,2021-06-29 14:12:56,7044,Diggers Factory,1,Whiplash,4,Ypsilanti,Order,26747613,Total charges for Order 26747613,-7.9,0.0,-3.8,0.0,0.0,-2.5,-1.6,0.0,0.0,0.0,1,1.0
110473914,2021-06-29 14:13:00,7044,Diggers Factory,1,Whiplash,4,Ypsilanti,Order,26747622,Total charges for Order 26747622,-18.82,0.0,-14.72,0.0,0.0,-2.5,-1.6,0.0,0.0,0.0,1,1.0
110473930,2021-06-29 14:13:04,7044,Diggers Factory,1,Whiplash,4,Ypsilanti,Order,26747623,Total charges for Order 26747623,-7.9,0.0,-3.8,0.0,0.0,-2.5,-1.6,0.0,0.0,0.0,1,1.0
110474448,2021-06-29 14:15:09,7044,Diggers Factory,1,Whiplash,4,Ypsilanti,Order,26747627,Total charges for Order 26747627,-7.9,0.0,-3.8,0.0,0.0,-2.5,-1.6,0.0,0.0,0.0,1,1.0
110474465,2021-06-29 14:15:12,7044,Diggers Factory,1,Whiplash,4,Ypsilanti,Order,26747630,Total charges for Order 26747630,-7.9,0.0,-3.8,0.0,0.0,-2.5,-1.6,0.0,0.0,0.0,1,1.0
110474926,2021-06-29 14:17:19,7044,Diggers Factory,1,Whiplash,4,Ypsilanti,Order,26747635,Total charges for Order 26747635,-7.9,0.0,-3.8,0.0,0.0,-2.5,-1.6,0.0,0.0,0.0,1,1.0
110474930,2021-06-29 14:17:22,7044,Diggers Factory,1,Whiplash,4,Ypsilanti,Order,26747638,Total charges for Order 26747638,-7.9,0.0,-3.8,0.0,0.0,-2.5,-1.6,0.0,0.0,0.0,1,1.0
110474938,2021-06-29 14:17:26,7044,Diggers Factory,1,Whiplash,4,Ypsilanti,Order,26747639,Total charges for Order 26747639,-7.9,0.0,-3.8,0.0,0.0,-2.5,-1.6,0.0,0.0,0.0,1,1.0
110474950,2021-06-29 14:17:29,7044,Diggers Factory,1,Whiplash,4,Ypsilanti,Order,26747642,Total charges for Order 26747642,-7.9,0.0,-3.8,0.0,0.0,-2.5,-1.6,0.0,0.0,0.0,1,1.0
110474974,2021-06-29 14:17:31,7044,Diggers Factory,1,Whiplash,4,Ypsilanti,Order,26747643,Total charges for Order 26747643,-17.03,0.0,-12.93,0.0,0.0,-2.5,-1.6,0.0,0.0,0.0,1,1.0
110474981,2021-06-29 14:17:33,7044,Diggers Factory,1,Whiplash,4,Ypsilanti,Order,26747644,Total charges for Order 26747644,-7.9,0.0,-3.8,0.0,0.0,-2.5,-1.6,0.0,0.0,0.0,1,1.0
110475064,2021-06-29 14:17:50,7044,Diggers Factory,1,Whiplash,4,Ypsilanti,Order,26747646,Total charges for Order 26747646,-17.03,0.0,-12.93,0.0,0.0,-2.5,-1.6,0.0,0.0,0.0,1,1.0
110475094,2021-06-29 14:17:53,7044,Diggers Factory,1,Whiplash,4,Ypsilanti,Order,26747649,Total charges for Order 26747649,-7.9,0.0,-3.8,0.0,0.0,-2.5,-1.6,0.0,0.0,0.0,1,1.0
110475106,2021-06-29 14:17:56,7044,Diggers Factory,1,Whiplash,4,Ypsilanti,Order,26747655,Total charges for Order 26747655,-17.03,0.0,-12.93,0.0,0.0,-2.5,-1.6,0.0,0.0,0.0,1,1.0
110475110,2021-06-29 14:17:58,7044,Diggers Factory,1,Whiplash,4,Ypsilanti,Order,26747656,Total charges for Order 26747656,-7.9,0.0,-3.8,0.0,0.0,-2.5,-1.6,0.0,0.0,0.0,1,1.0
110475127,2021-06-29 14:18:01,7044,Diggers Factory,1,Whiplash,4,Ypsilanti,Order,26747657,Total charges for Order 26747657,-7.9,0.0,-3.8,0.0,0.0,-2.5,-1.6,0.0,0.0,0.0,1,1.0
110475146,2021-06-29 14:18:04,7044,Diggers Factory,1,Whiplash,4,Ypsilanti,Order,26747658,Total charges for Order 26747658,-7.9,0.0,-3.8,0.0,0.0,-2.5,-1.6,0.0,0.0,0.0,1,1.0
110475186,2021-06-29 14:18:20,7044,Diggers Factory,1,Whiplash,4,Ypsilanti,Order,26747659,Total charges for Order 26747659,-7.9,0.0,-3.8,0.0,0.0,-2.5,-1.6,0.0,0.0,0.0,1,1.0
110475207,2021-06-29 14:18:22,7044,Diggers Factory,1,Whiplash,4,Ypsilanti,Order,26747660,Total charges for Order 26747660,-7.9,0.0,-3.8,0.0,0.0,-2.5,-1.6,0.0,0.0,0.0,1,1.0
110475214,2021-06-29 14:18:25,7044,Diggers Factory,1,Whiplash,4,Ypsilanti,Order,26747662,Total charges for Order 26747662,-7.9,0.0,-3.8,0.0,0.0,-2.5,-1.6,0.0,0.0,0.0,1,1.0
110475238,2021-06-29 14:18:29,7044,Diggers Factory,1,Whiplash,4,Ypsilanti,Order,26747663,Total charges for Order 26747663,-7.9,0.0,-3.8,0.0,0.0,-2.5,-1.6,0.0,0.0,0.0,1,1.0
110475254,2021-06-29 14:18:31,7044,Diggers Factory,1,Whiplash,4,Ypsilanti,Order,26747664,Total charges for Order 26747664,-7.9,0.0,-3.8,0.0,0.0,-2.5,-1.6,0.0,0.0,0.0,1,1.0
110475266,2021-06-29 14:18:34,7044,Diggers Factory,1,Whiplash,4,Ypsilanti,Order,26747665,Total charges for Order 26747665,-7.9,0.0,-3.8,0.0,0.0,-2.5,-1.6,0.0,0.0,0.0,1,1.0
110475282,2021-06-29 14:18:37,7044,Diggers Factory,1,Whiplash,4,Ypsilanti,Order,26747668,Total charges for Order 26747668,-7.9,0.0,-3.8,0.0,0.0,-2.5,-1.6,0.0,0.0,0.0,1,1.0
110475298,2021-06-29 14:18:40,7044,Diggers Factory,1,Whiplash,4,Ypsilanti,Order,26747670,Total charges for Order 26747670,-7.9,0.0,-3.8,0.0,0.0,-2.5,-1.6,0.0,0.0,0.0,1,1.0
110475366,2021-06-29 14:18:55,7044,Diggers Factory,1,Whiplash,4,Ypsilanti,Order,26747672,Total charges for Order 26747672,-7.9,0.0,-3.8,0.0,0.0,-2.5,-1.6,0.0,0.0,0.0,1,1.0
110475382,2021-06-29 14:18:57,7044,Diggers Factory,1,Whiplash,4,Ypsilanti,Order,26747674,Total charges for Order 26747674,-7.9,0.0,-3.8,0.0,0.0,-2.5,-1.6,0.0,0.0,0.0,1,1.0
110475402,2021-06-29 14:19:00,7044,Diggers Factory,1,Whiplash,4,Ypsilanti,Order,26747675,Total charges for Order 26747675,-7.9,0.0,-3.8,0.0,0.0,-2.5,-1.6,0.0,0.0,0.0,1,1.0
110475528,2021-06-29 14:19:31,7044,Diggers Factory,1,Whiplash,4,Ypsilanti,Order,26747676,Total charges for Order 26747676,-17.03,0.0,-12.93,0.0,0.0,-2.5,-1.6,0.0,0.0,0.0,1,1.0
110475544,2021-06-29 14:19:34,7044,Diggers Factory,1,Whiplash,4,Ypsilanti,Order,26747677,Total charges for Order 26747677,-18.82,0.0,-14.72,0.0,0.0,-2.5,-1.6,0.0,0.0,0.0,1,1.0
110475556,2021-06-29 14:19:37,7044,Diggers Factory,1,Whiplash,4,Ypsilanti,Order,26747680,Total charges for Order 26747680,-7.9,0.0,-3.8,0.0,0.0,-2.5,-1.6,0.0,0.0,0.0,1,1.0
110477466,2021-06-29 14:26:11,7044,Diggers Factory,1,Whiplash,4,Ypsilanti,Order,26747681,Total charges for Order 26747681,-7.9,0.0,-3.8,0.0,0.0,-2.5,-1.6,0.0,0.0,0.0,1,1.0
110477636,2021-06-29 14:26:52,7044,Diggers Factory,1,Whiplash,4,Ypsilanti,Order,26747682,Total charges for Order 26747682,-7.9,0.0,-3.8,0.0,0.0,-2.5,-1.6,0.0,0.0,0.0,1,1.0
110477648,2021-06-29 14:26:55,7044,Diggers Factory,1,Whiplash,4,Ypsilanti,Order,26747686,Total charges for Order 26747686,-18.82,0.0,-14.72,0.0,0.0,-2.5,-1.6,0.0,0.0,0.0,1,1.0
110477676,2021-06-29 14:27:00,7044,Diggers Factory,1,Whiplash,4,Ypsilanti,Order,26747688,Total charges for Order 26747688,-7.9,0.0,-3.8,0.0,0.0,-2.5,-1.6,0.0,0.0,0.0,1,1.0
110477692,2021-06-29 14:27:05,7044,Diggers Factory,1,Whiplash,4,Ypsilanti,Order,26747689,Total charges for Order 26747689,-26.19,0.0,-22.09,0.0,0.0,-2.5,-1.6,0.0,0.0,0.0,1,1.0
110477710,2021-06-29 14:27:08,7044,Diggers Factory,1,Whiplash,4,Ypsilanti,Order,26747691,Total charges for Order 26747691,-18.82,0.0,-14.72,0.0,0.0,-2.5,-1.6,0.0,0.0,0.0,1,1.0
