account_transaction_id,transaction_date,customer_id,customer_name,partner_id,partner_name,warehouse_id,warehouse_name,creator_type,creator_id,description,total,Below Min Storage,Carrier Fees,Credit Card,Pack,Packaging,Payment Processing,Pick,Project,Scancoding,Storage,Whiplash Error,package_count,merch_count
98487346,2021-04-22 19:47:48,7044,Diggers Factory,1,Whiplash,4,Ypsilanti,Order,24125022,Total charges for Order 24125022,-12.25,0.0,-8.55,0.0,-2.5,-1.2,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0
98487378,2021-04-22 19:47:55,7044,Diggers Factory,1,Whiplash,4,Ypsilanti,Order,24125023,Total charges for Order 24125023,-12.73,0.0,-9.03,0.0,-2.5,-1.2,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0
98487386,2021-04-22 19:47:58,7044,Diggers Factory,1,Whiplash,4,Ypsilanti,Order,24125024,Total charges for Order 24125024,-17.87,0.0,-14.17,0.0,-2.5,-1.2,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0
98487397,2021-04-22 19:48:01,7044,Diggers Factory,1,Whiplash,4,Ypsilanti,Order,24125025,Total charges for Order 24125025,-12.73,0.0,-9.03,0.0,-2.5,-1.2,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0
98487410,2021-04-22 19:48:04,7044,Diggers Factory,1,Whiplash,4,Ypsilanti,Order,24125026,Total charges for Order 24125026,-12.25,0.0,-8.55,0.0,-2.5,-1.2,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0
98487418,2021-04-22 19:48:07,7044,Diggers Factory,1,Whiplash,4,Ypsilanti,Order,24125027,Total charges for Order 24125027,-12.56,0.0,-8.86,0.0,-2.5,-1.2,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0
98487434,2021-04-22 19:48:11,7044,Diggers Factory,1,Whiplash,4,Ypsilanti,Order,24125028,Total charges for Order 24125028,-12.73,0.0,-9.03,0.0,-2.5,-1.2,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0
98487452,2021-04-22 19:48:14,7044,Diggers Factory,1,Whiplash,4,Ypsilanti,Order,24125030,Total charges for Order 24125030,-12.73,0.0,-9.03,0.0,-2.5,-1.2,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0
98487462,2021-04-22 19:48:18,7044,Diggers Factory,1,Whiplash,4,Ypsilanti,Order,24125033,Total charges for Order 24125033,-12.73,0.0,-9.03,0.0,-2.5,-1.2,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0
98488416,2021-04-22 19:54:28,7044,Diggers Factory,1,Whiplash,4,Ypsilanti,Order,24124705,Total charges for Order 24124705,-16.38,0.0,-12.68,0.0,-2.5,-1.2,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0
98488720,2021-04-22 19:56:32,7044,Diggers Factory,1,Whiplash,4,Ypsilanti,Order,24124706,Total charges for Order 24124706,-14.74,0.0,-11.04,0.0,-2.5,-1.2,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0
98488756,2021-04-22 19:56:45,7044,Diggers Factory,1,Whiplash,4,Ypsilanti,Order,24124707,Total charges for Order 24124707,-14.74,0.0,-11.04,0.0,-2.5,-1.2,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0
98488774,2021-04-22 19:56:49,7044,Diggers Factory,1,Whiplash,4,Ypsilanti,Order,24124711,Total charges for Order 24124711,-12.56,0.0,-8.86,0.0,-2.5,-1.2,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0
98488787,2021-04-22 19:56:52,7044,Diggers Factory,1,Whiplash,4,Ypsilanti,Order,24124712,Total charges for Order 24124712,-17.87,0.0,-14.17,0.0,-2.5,-1.2,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0
98488812,2021-04-22 19:57:10,7044,Diggers Factory,1,Whiplash,4,Ypsilanti,Order,24124713,Total charges for Order 24124713,-16.38,0.0,-12.68,0.0,-2.5,-1.2,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0
98488816,2021-04-22 19:57:15,7044,Diggers Factory,1,Whiplash,4,Ypsilanti,Order,24124714,Total charges for Order 24124714,-17.87,0.0,-14.17,0.0,-2.5,-1.2,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0
98488886,2021-04-22 19:57:35,7044,Diggers Factory,1,Whiplash,4,Ypsilanti,Order,24124716,Total charges for Order 24124716,-14.74,0.0,-11.04,0.0,-2.5,-1.2,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0
98488894,2021-04-22 19:57:38,7044,Diggers Factory,1,Whiplash,4,Ypsilanti,Order,24124717,Total charges for Order 24124717,-17.87,0.0,-14.17,0.0,-2.5,-1.2,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0
98488912,2021-04-22 19:57:40,7044,Diggers Factory,1,Whiplash,4,Ypsilanti,Order,24124719,Total charges for Order 24124719,-12.06,0.0,-8.36,0.0,-2.5,-1.2,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0
98488965,2021-04-22 19:57:55,7044,Diggers Factory,1,Whiplash,4,Ypsilanti,Order,24124720,Total charges for Order 24124720,-17.87,0.0,-14.17,0.0,-2.5,-1.2,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0
98488977,2021-04-22 19:57:57,7044,Diggers Factory,1,Whiplash,4,Ypsilanti,Order,24124722,Total charges for Order 24124722,-12.56,0.0,-8.86,0.0,-2.5,-1.2,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0
98488988,2021-04-22 19:58:00,7044,Diggers Factory,1,Whiplash,4,Ypsilanti,Order,24124723,Total charges for Order 24124723,-17.87,0.0,-14.17,0.0,-2.5,-1.2,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0
98489000,2021-04-22 19:58:03,7044,Diggers Factory,1,Whiplash,4,Ypsilanti,Order,24124728,Total charges for Order 24124728,-12.73,0.0,-9.03,0.0,-2.5,-1.2,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0
98489012,2021-04-22 19:58:05,7044,Diggers Factory,1,Whiplash,4,Ypsilanti,Order,24124729,Total charges for Order 24124729,-17.87,0.0,-14.17,0.0,-2.5,-1.2,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0
98489020,2021-04-22 19:58:09,7044,Diggers Factory,1,Whiplash,4,Ypsilanti,Order,24124730,Total charges for Order 24124730,-17.87,0.0,-14.17,0.0,-2.5,-1.2,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0
98592666,2021-04-23 13:59:35,7044,Diggers Factory,1,Whiplash,4,Ypsilanti,Order,24228522,Total charges for Order 24228522,-7.5,0.0,-3.8,0.0,-2.5,-1.2,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0
98593166,2021-04-23 14:02:10,7044,Diggers Factory,1,Whiplash,4,Ypsilanti,Order,24228523,Total charges for Order 24228523,-7.5,0.0,-3.8,0.0,-2.5,-1.2,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0
98593175,2021-04-23 14:02:12,7044,Diggers Factory,1,Whiplash,4,Ypsilanti,Order,24228524,Total charges for Order 24228524,-7.5,0.0,-3.8,0.0,-2.5,-1.2,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0
98593204,2021-04-23 14:02:16,7044,Diggers Factory,1,Whiplash,4,Ypsilanti,Order,24228525,Total charges for Order 24228525,-7.5,0.0,-3.8,0.0,-2.5,-1.2,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0
98593216,2021-04-23 14:02:16,7044,Diggers Factory,1,Whiplash,4,Ypsilanti,Order,24228526,Total charges for Order 24228526,-7.5,0.0,-3.8,0.0,-2.5,-1.2,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0
98593224,2021-04-23 14:02:19,7044,Diggers Factory,1,Whiplash,4,Ypsilanti,Order,24228527,Total charges for Order 24228527,-7.5,0.0,-3.8,0.0,-2.5,-1.2,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0
98593228,2021-04-23 14:02:21,7044,Diggers Factory,1,Whiplash,4,Ypsilanti,Order,24228529,Total charges for Order 24228529,-7.5,0.0,-3.8,0.0,-2.5,-1.2,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0
98593240,2021-04-23 14:02:24,7044,Diggers Factory,1,Whiplash,4,Ypsilanti,Order,24228530,Total charges for Order 24228530,-7.5,0.0,-3.8,0.0,-2.5,-1.2,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0
98593246,2021-04-23 14:02:28,7044,Diggers Factory,1,Whiplash,4,Ypsilanti,Order,24228531,Total charges for Order 24228531,-7.5,0.0,-3.8,0.0,-2.5,-1.2,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0
98593263,2021-04-23 14:02:31,7044,Diggers Factory,1,Whiplash,4,Ypsilanti,Order,24228532,Total charges for Order 24228532,-7.5,0.0,-3.8,0.0,-2.5,-1.2,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0
98593285,2021-04-23 14:02:33,7044,Diggers Factory,1,Whiplash,4,Ypsilanti,Order,24228533,Total charges for Order 24228533,-14.61,0.0,-10.91,0.0,-2.5,-1.2,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0
98593296,2021-04-23 14:02:36,7044,Diggers Factory,1,Whiplash,4,Ypsilanti,Order,24228534,Total charges for Order 24228534,-14.61,0.0,-10.91,0.0,-2.5,-1.2,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0
98593312,2021-04-23 14:02:39,7044,Diggers Factory,1,Whiplash,4,Ypsilanti,Order,24228535,Total charges for Order 24228535,-7.5,0.0,-3.8,0.0,-2.5,-1.2,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0
98643385,2021-04-23 17:25:04,7044,Diggers Factory,1,Whiplash,4,Ypsilanti,,0,Order 23394007 Refunded by Lisa - Mis-ship: Facility error - Courtesy credit - poor packing,89.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89.5,0,
98828574,2021-04-26 14:26:28,7044,Diggers Factory,1,Whiplash,4,Ypsilanti,Order,24207474,Total charges for Order 24207474,-13.48,0.0,-9.03,0.0,-2.5,-1.2,0.0,-0.75,0.0,0.0,0.0,0.0,1,2.0
98828841,2021-04-26 14:27:05,7044,Diggers Factory,1,Whiplash,4,Ypsilanti,Order,24215787,Total charges for Order 24215787,-7.5,0.0,-3.8,0.0,-2.5,-1.2,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0
98829230,2021-04-26 14:27:57,7044,Diggers Factory,1,Whiplash,4,Ypsilanti,Order,24217052,Total charges for Order 24217052,-7.5,0.0,-3.8,0.0,-2.5,-1.2,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0
98829602,2021-04-26 14:28:55,7044,Diggers Factory,1,Whiplash,4,Ypsilanti,Order,24217760,Total charges for Order 24217760,-7.5,0.0,-3.8,0.0,-2.5,-1.2,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0
98829990,2021-04-26 14:29:56,7044,Diggers Factory,1,Whiplash,4,Ypsilanti,Order,24218427,Total charges for Order 24218427,-7.5,0.0,-3.8,0.0,-2.5,-1.2,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0
98830363,2021-04-26 14:31:13,7044,Diggers Factory,1,Whiplash,4,Ypsilanti,Order,24221601,Total charges for Order 24221601,-7.5,0.0,-3.8,0.0,-2.5,-1.2,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0
98830884,2021-04-26 14:32:41,7044,Diggers Factory,1,Whiplash,4,Ypsilanti,Order,24226493,Total charges for Order 24226493,-7.5,0.0,-3.8,0.0,-2.5,-1.2,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0
98937203,2021-04-26 20:29:50,7044,Diggers Factory,1,Whiplash,4,Ypsilanti,Order,24236718,Total charges for Order 24236718,-14.22,0.0,-10.52,0.0,-2.5,-1.2,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0
98938905,2021-04-26 20:35:42,7044,Diggers Factory,1,Whiplash,4,Ypsilanti,Order,24251048,Total charges for Order 24251048,-7.5,0.0,-3.8,0.0,-2.5,-1.2,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0
98938919,2021-04-26 20:35:45,7044,Diggers Factory,1,Whiplash,4,Ypsilanti,Order,24252062,Total charges for Order 24252062,-7.5,0.0,-3.8,0.0,-2.5,-1.2,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0
98938939,2021-04-26 20:35:47,7044,Diggers Factory,1,Whiplash,4,Ypsilanti,Order,24254019,Total charges for Order 24254019,-7.5,0.0,-3.8,0.0,-2.5,-1.2,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0
98938952,2021-04-26 20:35:50,7044,Diggers Factory,1,Whiplash,4,Ypsilanti,Order,24254046,Total charges for Order 24254046,-7.5,0.0,-3.8,0.0,-2.5,-1.2,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0
98938963,2021-04-26 20:35:52,7044,Diggers Factory,1,Whiplash,4,Ypsilanti,Order,24254668,Total charges for Order 24254668,-7.5,0.0,-3.8,0.0,-2.5,-1.2,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0
98938969,2021-04-26 20:35:55,7044,Diggers Factory,1,Whiplash,4,Ypsilanti,Order,24257319,Total charges for Order 24257319,-7.5,0.0,-3.8,0.0,-2.5,-1.2,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0
98938983,2021-04-26 20:35:58,7044,Diggers Factory,1,Whiplash,4,Ypsilanti,Order,24257561,Total charges for Order 24257561,-7.5,0.0,-3.8,0.0,-2.5,-1.2,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0
98939005,2021-04-26 20:36:01,7044,Diggers Factory,1,Whiplash,4,Ypsilanti,Order,24258047,Total charges for Order 24258047,-7.5,0.0,-3.8,0.0,-2.5,-1.2,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0
98939016,2021-04-26 20:36:04,7044,Diggers Factory,1,Whiplash,4,Ypsilanti,Order,24258378,Total charges for Order 24258378,-13.32,0.0,-9.62,0.0,-2.5,-1.2,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0
98939025,2021-04-26 20:36:08,7044,Diggers Factory,1,Whiplash,4,Ypsilanti,Order,24259377,Total charges for Order 24259377,-7.5,0.0,-3.8,0.0,-2.5,-1.2,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0
98939045,2021-04-26 20:36:11,7044,Diggers Factory,1,Whiplash,4,Ypsilanti,Order,24259384,Total charges for Order 24259384,-7.5,0.0,-3.8,0.0,-2.5,-1.2,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0
98939065,2021-04-26 20:36:13,7044,Diggers Factory,1,Whiplash,4,Ypsilanti,Order,24259649,Total charges for Order 24259649,-7.5,0.0,-3.8,0.0,-2.5,-1.2,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0
98939101,2021-04-26 20:36:18,7044,Diggers Factory,1,Whiplash,4,Ypsilanti,Order,24259798,Total charges for Order 24259798,-13.32,0.0,-9.62,0.0,-2.5,-1.2,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0
98939112,2021-04-26 20:36:19,7044,Diggers Factory,1,Whiplash,4,Ypsilanti,Order,24260065,Total charges for Order 24260065,-7.5,0.0,-3.8,0.0,-2.5,-1.2,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0
98939118,2021-04-26 20:36:23,7044,Diggers Factory,1,Whiplash,4,Ypsilanti,Order,24260070,Total charges for Order 24260070,-13.32,0.0,-9.62,0.0,-2.5,-1.2,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0
98939145,2021-04-26 20:36:27,7044,Diggers Factory,1,Whiplash,4,Ypsilanti,Order,24260782,Total charges for Order 24260782,-13.32,0.0,-9.62,0.0,-2.5,-1.2,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0
98939162,2021-04-26 20:36:30,7044,Diggers Factory,1,Whiplash,4,Ypsilanti,Order,24260795,Total charges for Order 24260795,-13.32,0.0,-9.62,0.0,-2.5,-1.2,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0
98939185,2021-04-26 20:36:33,7044,Diggers Factory,1,Whiplash,4,Ypsilanti,Order,24261190,Total charges for Order 24261190,-7.5,0.0,-3.8,0.0,-2.5,-1.2,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0
98939193,2021-04-26 20:36:35,7044,Diggers Factory,1,Whiplash,4,Ypsilanti,Order,24261380,Total charges for Order 24261380,-7.5,0.0,-3.8,0.0,-2.5,-1.2,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0
98939205,2021-04-26 20:36:40,7044,Diggers Factory,1,Whiplash,4,Ypsilanti,Order,24261482,Total charges for Order 24261482,-7.5,0.0,-3.8,0.0,-2.5,-1.2,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0
98939214,2021-04-26 20:36:42,7044,Diggers Factory,1,Whiplash,4,Ypsilanti,Order,24261607,Total charges for Order 24261607,-7.5,0.0,-3.8,0.0,-2.5,-1.2,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0
98939229,2021-04-26 20:36:46,7044,Diggers Factory,1,Whiplash,4,Ypsilanti,Order,24268594,Total charges for Order 24268594,-7.5,0.0,-3.8,0.0,-2.5,-1.2,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0
98939237,2021-04-26 20:36:48,7044,Diggers Factory,1,Whiplash,4,Ypsilanti,Order,24269171,Total charges for Order 24269171,-13.32,0.0,-9.62,0.0,-2.5,-1.2,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0
98939244,2021-04-26 20:36:50,7044,Diggers Factory,1,Whiplash,4,Ypsilanti,Order,24269263,Total charges for Order 24269263,-7.5,0.0,-3.8,0.0,-2.5,-1.2,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0
98939268,2021-04-26 20:36:54,7044,Diggers Factory,1,Whiplash,4,Ypsilanti,Order,24269975,Total charges for Order 24269975,-7.5,0.0,-3.8,0.0,-2.5,-1.2,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0
98939287,2021-04-26 20:36:57,7044,Diggers Factory,1,Whiplash,4,Ypsilanti,Order,24271323,Total charges for Order 24271323,-7.5,0.0,-3.8,0.0,-2.5,-1.2,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0
98939293,2021-04-26 20:36:59,7044,Diggers Factory,1,Whiplash,4,Ypsilanti,Order,24271551,Total charges for Order 24271551,-7.5,0.0,-3.8,0.0,-2.5,-1.2,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0
98939305,2021-04-26 20:37:02,7044,Diggers Factory,1,Whiplash,4,Ypsilanti,Order,24272407,Total charges for Order 24272407,-7.5,0.0,-3.8,0.0,-2.5,-1.2,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0
98939313,2021-04-26 20:37:06,7044,Diggers Factory,1,Whiplash,4,Ypsilanti,Order,24273191,Total charges for Order 24273191,-7.5,0.0,-3.8,0.0,-2.5,-1.2,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0
98939329,2021-04-26 20:37:07,7044,Diggers Factory,1,Whiplash,4,Ypsilanti,Order,24273495,Total charges for Order 24273495,-7.5,0.0,-3.8,0.0,-2.5,-1.2,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0
98939340,2021-04-26 20:37:11,7044,Diggers Factory,1,Whiplash,4,Ypsilanti,Order,24273540,Total charges for Order 24273540,-7.5,0.0,-3.8,0.0,-2.5,-1.2,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0
98939360,2021-04-26 20:37:12,7044,Diggers Factory,1,Whiplash,4,Ypsilanti,Order,24278223,Total charges for Order 24278223,-7.5,0.0,-3.8,0.0,-2.5,-1.2,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0
98939369,2021-04-26 20:37:15,7044,Diggers Factory,1,Whiplash,4,Ypsilanti,Order,24278956,Total charges for Order 24278956,-7.5,0.0,-3.8,0.0,-2.5,-1.2,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0
98939382,2021-04-26 20:37:17,7044,Diggers Factory,1,Whiplash,4,Ypsilanti,Order,24279118,Total charges for Order 24279118,-7.5,0.0,-3.8,0.0,-2.5,-1.2,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0
98939405,2021-04-26 20:37:20,7044,Diggers Factory,1,Whiplash,4,Ypsilanti,Order,24279141,Total charges for Order 24279141,-7.5,0.0,-3.8,0.0,-2.5,-1.2,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0
98939424,2021-04-26 20:37:23,7044,Diggers Factory,1,Whiplash,4,Ypsilanti,Order,24279819,Total charges for Order 24279819,-7.5,0.0,-3.8,0.0,-2.5,-1.2,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0
98939450,2021-04-26 20:37:24,7044,Diggers Factory,1,Whiplash,4,Ypsilanti,Order,24280580,Total charges for Order 24280580,-7.5,0.0,-3.8,0.0,-2.5,-1.2,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0
98939461,2021-04-26 20:37:27,7044,Diggers Factory,1,Whiplash,4,Ypsilanti,Order,24280762,Total charges for Order 24280762,-7.5,0.0,-3.8,0.0,-2.5,-1.2,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0
98939478,2021-04-26 20:37:30,7044,Diggers Factory,1,Whiplash,4,Ypsilanti,Order,24280867,Total charges for Order 24280867,-7.5,0.0,-3.8,0.0,-2.5,-1.2,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0
98939497,2021-04-26 20:37:33,7044,Diggers Factory,1,Whiplash,4,Ypsilanti,Order,24280910,Total charges for Order 24280910,-7.5,0.0,-3.8,0.0,-2.5,-1.2,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0
98939510,2021-04-26 20:37:35,7044,Diggers Factory,1,Whiplash,4,Ypsilanti,Order,24281421,Total charges for Order 24281421,-7.5,0.0,-3.8,0.0,-2.5,-1.2,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0
98939521,2021-04-26 20:37:38,7044,Diggers Factory,1,Whiplash,4,Ypsilanti,Order,24281742,Total charges for Order 24281742,-14.22,0.0,-10.52,0.0,-2.5,-1.2,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0
98939536,2021-04-26 20:37:40,7044,Diggers Factory,1,Whiplash,4,Ypsilanti,Order,24281905,Total charges for Order 24281905,-7.5,0.0,-3.8,0.0,-2.5,-1.2,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0
98939553,2021-04-26 20:37:43,7044,Diggers Factory,1,Whiplash,4,Ypsilanti,Order,24282523,Total charges for Order 24282523,-7.5,0.0,-3.8,0.0,-2.5,-1.2,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0
98939564,2021-04-26 20:37:46,7044,Diggers Factory,1,Whiplash,4,Ypsilanti,Order,24283727,Total charges for Order 24283727,-7.5,0.0,-3.8,0.0,-2.5,-1.2,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0
98939570,2021-04-26 20:37:48,7044,Diggers Factory,1,Whiplash,4,Ypsilanti,Order,24284491,Total charges for Order 24284491,-7.5,0.0,-3.8,0.0,-2.5,-1.2,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0
98939577,2021-04-26 20:37:51,7044,Diggers Factory,1,Whiplash,4,Ypsilanti,Order,24285045,Total charges for Order 24285045,-7.5,0.0,-3.8,0.0,-2.5,-1.2,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0
98939593,2021-04-26 20:37:53,7044,Diggers Factory,1,Whiplash,4,Ypsilanti,Order,24285240,Total charges for Order 24285240,-13.32,0.0,-9.62,0.0,-2.5,-1.2,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0
98939637,2021-04-26 20:38:01,7044,Diggers Factory,1,Whiplash,4,Ypsilanti,Order,24286547,Total charges for Order 24286547,-7.5,0.0,-3.8,0.0,-2.5,-1.2,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0
98939653,2021-04-26 20:38:05,7044,Diggers Factory,1,Whiplash,4,Ypsilanti,Order,24286662,Total charges for Order 24286662,-7.5,0.0,-3.8,0.0,-2.5,-1.2,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0
98939665,2021-04-26 20:38:07,7044,Diggers Factory,1,Whiplash,4,Ypsilanti,Order,24287450,Total charges for Order 24287450,-7.5,0.0,-3.8,0.0,-2.5,-1.2,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0
98939683,2021-04-26 20:38:11,7044,Diggers Factory,1,Whiplash,4,Ypsilanti,Order,24287643,Total charges for Order 24287643,-13.32,0.0,-9.62,0.0,-2.5,-1.2,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0
98939693,2021-04-26 20:38:14,7044,Diggers Factory,1,Whiplash,4,Ypsilanti,Order,24287712,Total charges for Order 24287712,-7.5,0.0,-3.8,0.0,-2.5,-1.2,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0
98939717,2021-04-26 20:38:17,7044,Diggers Factory,1,Whiplash,4,Ypsilanti,Order,24287997,Total charges for Order 24287997,-7.5,0.0,-3.8,0.0,-2.5,-1.2,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0
98939728,2021-04-26 20:38:19,7044,Diggers Factory,1,Whiplash,4,Ypsilanti,Order,24290022,Total charges for Order 24290022,-7.5,0.0,-3.8,0.0,-2.5,-1.2,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0
98939737,2021-04-26 20:38:21,7044,Diggers Factory,1,Whiplash,4,Ypsilanti,Order,24290452,Total charges for Order 24290452,-7.5,0.0,-3.8,0.0,-2.5,-1.2,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0
98939761,2021-04-26 20:38:24,7044,Diggers Factory,1,Whiplash,4,Ypsilanti,Order,24290941,Total charges for Order 24290941,-7.5,0.0,-3.8,0.0,-2.5,-1.2,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0
98939801,2021-04-26 20:38:32,7044,Diggers Factory,1,Whiplash,4,Ypsilanti,Order,24291787,Total charges for Order 24291787,-13.32,0.0,-9.62,0.0,-2.5,-1.2,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0
98939827,2021-04-26 20:38:35,7044,Diggers Factory,1,Whiplash,4,Ypsilanti,Order,24291895,Total charges for Order 24291895,-7.5,0.0,-3.8,0.0,-2.5,-1.2,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0
98939851,2021-04-26 20:38:40,7044,Diggers Factory,1,Whiplash,4,Ypsilanti,Order,24292515,Total charges for Order 24292515,-13.32,0.0,-9.62,0.0,-2.5,-1.2,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0
98939863,2021-04-26 20:38:43,7044,Diggers Factory,1,Whiplash,4,Ypsilanti,Order,24293527,Total charges for Order 24293527,-7.5,0.0,-3.8,0.0,-2.5,-1.2,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0
98939883,2021-04-26 20:38:46,7044,Diggers Factory,1,Whiplash,4,Ypsilanti,Order,24293554,Total charges for Order 24293554,-7.5,0.0,-3.8,0.0,-2.5,-1.2,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0
98939911,2021-04-26 20:38:51,7044,Diggers Factory,1,Whiplash,4,Ypsilanti,Order,24294275,Total charges for Order 24294275,-7.5,0.0,-3.8,0.0,-2.5,-1.2,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0
98939919,2021-04-26 20:38:55,7044,Diggers Factory,1,Whiplash,4,Ypsilanti,Order,24295449,Total charges for Order 24295449,-7.5,0.0,-3.8,0.0,-2.5,-1.2,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0
98939943,2021-04-26 20:39:00,7044,Diggers Factory,1,Whiplash,4,Ypsilanti,Order,24296078,Total charges for Order 24296078,-7.5,0.0,-3.8,0.0,-2.5,-1.2,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0
